,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
35470,52,462,0,11,597000,1989,2,0,1,4.0,7,0,0,2,2500.0,0,0,4,49,1,0,0,0,0,0,0,0,0,0,319
35471,52,1023,1,3,220000,2002,0,0,0,5.0,9,0,0,2,7500.0,0,0,13,5,0,1,1,1,1,1,0,1,1,1,68
35472,52,941,0,7,300000,1993,2,0,1,2.3,6,0,0,2,1150.0,0,0,3,116,1,0,0,0,0,0,0,0,0,0,751
35473,52,928,0,7,450000,2009,2,0,1,2.2,6,0,0,2,12000.0,0,0,3,13,1,0,0,0,0,0,0,0,0,0,59
35474,52,957,1,3,127800,2010,0,0,0,3.0,1,0,0,0,19900.0,0,0,28,231,0,1,1,1,1,1,1,1,1,1,429
35475,52,956,0,7,350000,1984,2,0,1,2.4,2,0,1,2,500.0,0,5,1,6,1,0,0,0,0,0,0,0,0,0,83
35476,52,928,0,7,550000,2005,2,0,1,2.2,6,0,0,2,7900.0,0,0,8,18,0,1,0,0,0,0,0,0,0,0,56
35477,52,951,1,3,345000,2003,2,0,1,2.7,1,0,0,0,7900.0,0,0,12,1,0,1,0,0,1,1,0,0,1,1,25
35478,52,947,1,3,310000,1998,0,0,0,3.2,2,0,0,2,3500.0,1,1,9,23,0,1,1,0,0,0,0,0,1,1,198
35479,52,941,0,1,400000,1987,2,0,1,2.5,6,0,0,1,550.0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,25
35480,52,958,0,8,350000,1994,2,0,1,2.5,2,0,0,2,3600.0,1,0,8,3,1,0,0,0,0,0,0,0,0,0,114
35481,52,933,0,8,220000,1994,2,0,1,2.0,2,0,0,2,1900.0,0,0,10,1,0,0,0,0,1,0,0,0,0,1,25
35482,52,943,0,3,381000,2004,2,0,1,2.7,0,0,0,2,8700.0,0,2,8,1,0,1,1,1,1,1,0,1,0,1,25
35483,52,1009,0,3,320000,2001,2,0,1,1.7,3,0,0,1,2000.0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,30
35484,52,941,0,2,400000,1994,2,0,1,2.9,7,0,0,2,4200.0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,30
35485,52,937,1,0,340000,1999,0,0,0,3.2,1,0,0,0,5200.0,1,2,10,2,0,1,0,0,1,1,0,1,1,1,44
35486,52,932,0,3,511000,1993,0,0,0,2.2,2,0,0,2,1350.0,1,2,12,10,0,0,0,0,0,0,0,0,0,1,77
35487,52,462,0,1,555555,1980,2,0,1,3.0,6,0,0,2,400.0,1,5,4,28,1,0,0,0,0,0,0,0,0,0,626
35488,52,960,1,0,490000,2003,2,0,1,2.2,5,0,0,1,8490.0,0,0,8,6,0,1,0,0,1,0,0,1,1,1,84
35489,52,958,0,3,340000,1999,0,0,0,2.4,2,0,0,2,2100.0,0,0,7,7,0,1,1,0,1,0,0,0,1,1,49
35490,52,956,0,0,247000,1989,0,0,0,3.0,9,0,0,2,4300.0,0,0,3,1,0,0,0,0,1,1,0,0,0,1,26
35491,52,938,1,1,450000,1999,2,0,1,2.2,0,0,0,2,2400.0,0,1,11,2,0,1,0,0,0,0,0,0,1,1,27
35492,52,935,1,3,214000,2007,2,0,1,3.0,2,0,0,2,13500.0,1,5,9,1,0,1,1,1,1,1,1,0,1,1,26
35493,52,1061,1,3,347000,2006,2,0,1,3.2,2,0,0,2,11800.0,0,0,9,7,0,1,1,1,1,1,0,0,0,1,57
35494,52,955,0,1,300000,2000,0,0,0,2.8,2,0,0,2,3800.0,0,2,7,8,0,1,0,0,0,0,1,1,1,1,175
35495,52,948,0,1,273838,1985,0,0,0,2.0,2,0,0,2,2000.0,0,4,27,1,0,0,0,0,1,0,0,1,0,1,26
35496,52,1009,0,3,200000,1999,2,0,1,1.7,3,0,0,1,3500.0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,26
35497,52,934,1,3,257160,1999,0,0,0,5.0,2,0,0,2,4500.0,0,2,10,1,0,1,1,0,1,1,0,1,1,1,26
35498,52,928,0,7,200000,2009,2,0,1,2.2,6,0,0,2,11900.0,0,0,8,4,1,0,0,0,0,0,0,0,0,0,41
35499,52,928,0,7,450000,1996,2,0,1,2.9,7,0,0,2,5000.0,1,0,12,94,1,0,0,0,0,0,0,0,0,0,182
35500,52,1025,1,3,238000,2009,0,0,0,5.5,1,0,0,0,18000.0,0,0,10,15,0,1,1,0,1,1,1,1,1,1,324
35501,52,999,1,0,265000,2006,2,0,1,3.0,1,0,0,0,12000.0,0,0,11,9,0,1,1,1,1,1,1,1,1,1,54
35502,52,1009,0,3,260000,2000,2,0,1,1.7,3,0,0,1,3450.0,1,2,10,9,0,1,0,0,0,0,0,0,1,1,63
35503,52,941,0,7,661542,1986,2,0,1,2.4,7,0,0,2,1000.0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,27
35504,52,933,0,1,414000,1997,1,1,0,2.0,0,0,0,2,5100.0,1,2,2,7,0,1,0,0,1,0,0,0,1,1,60
35505,52,972,1,4,220000,2008,0,0,0,2.5,2,0,0,2,10500.0,1,0,13,8,0,1,1,1,1,1,1,1,1,1,192
35506,52,1046,1,4,180000,2011,2,0,1,2.2,1,0,0,0,15900.0,1,0,6,18,0,1,1,1,0,1,1,1,1,1,89
35507,52,957,1,4,173000,2013,0,0,0,3.5,1,0,0,0,23000.0,0,2,26,1,0,1,1,1,1,1,1,1,1,1,27
35508,52,933,0,2,547869,1986,2,0,1,0.2,2,0,0,2,2800.0,1,2,10,10,1,0,0,0,0,0,0,0,0,0,47
35509,52,984,0,8,500000,1989,0,0,0,2.3,0,0,0,1,1450.0,0,0,4,4,0,0,0,0,1,0,0,0,1,0,34
35510,52,929,1,3,122000,2015,2,0,1,3.0,1,0,0,0,38000.0,0,0,8,14,0,1,1,1,1,1,1,1,1,1,62
35511,52,946,1,7,172000,2011,0,0,0,1.8,2,0,0,2,13999.0,0,0,6,3,0,1,1,1,1,1,0,1,1,1,36
35512,52,968,1,3,230000,2009,2,0,1,3.0,1,0,0,0,16600.0,0,5,8,2,0,1,1,1,1,1,0,1,1,1,30
35513,52,1017,1,3,103000,2012,0,0,0,5.0,1,0,0,0,29000.0,0,0,19,72,0,1,1,1,1,1,1,1,1,1,413
35514,52,933,1,3,124000,2016,0,0,0,2.0,2,0,0,2,31900.0,1,0,5,15,0,1,1,1,1,1,1,1,1,1,134
35515,52,1003,1,5,250000,2008,0,0,0,3.5,0,0,0,0,13900.0,0,0,9,4,0,1,1,1,1,1,1,1,1,1,56
35516,52,979,1,7,1500,2018,0,0,0,1.3,3,0,0,1,27000.0,0,0,12,4,0,1,0,0,0,1,0,1,1,1,50
35517,52,1000,0,0,200000,2002,0,0,0,1.4,3,0,0,1,3400.0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,132
35518,52,979,1,3,117777,2015,0,0,0,1.6,3,0,0,1,14227.45,0,4,5,6,0,1,0,1,1,1,0,1,1,1,125
35519,52,928,1,1,650000,2001,2,0,1,2.7,6,0,0,2,11300.0,0,2,7,9,0,1,1,0,0,0,0,0,0,0,86
35520,52,933,0,4,565357,1992,2,0,1,2.0,2,0,0,1,2300.0,1,2,1,13,1,0,0,0,0,0,0,0,0,0,94
35521,52,942,1,1,585400,1996,2,0,1,3.0,2,0,0,2,5900.0,1,5,13,2,0,1,0,1,0,0,0,0,0,1,34
35522,52,936,0,8,216000,2015,2,0,1,1.6,6,0,0,1,19950.0,1,0,5,13,0,1,0,0,0,0,0,0,1,0,190
35523,52,946,0,2,340000,1997,0,0,0,1.8,2,0,0,2,1000.0,0,0,4,4,0,0,0,1,0,0,0,0,0,1,62
35524,52,946,1,5,189000,2011,0,0,0,1.8,2,0,0,2,12850.0,1,0,10,2,0,1,1,1,1,1,1,1,1,1,47
35525,52,1062,0,6,500000,1991,2,0,1,2.3,6,0,0,2,1500.0,0,2,13,1,1,0,0,0,0,0,0,0,0,0,28
35526,52,934,1,3,148000,2008,0,0,0,5.5,2,0,0,0,16500.0,0,0,14,6,0,1,1,1,1,1,1,1,1,1,115
35527,52,933,1,3,110000,2013,0,0,0,2.0,2,0,0,1,16600.0,0,0,7,7,0,1,1,1,1,1,1,1,1,1,80
35528,52,946,0,1,183000,2006,0,0,0,1.8,2,0,0,1,6700.0,0,0,17,2,0,1,0,0,0,1,0,0,1,1,70
35529,52,943,1,3,462000,2003,2,0,1,2.7,0,0,0,2,8250.0,1,0,4,38,0,1,0,0,1,1,0,0,1,1,218
35530,52,928,0,7,428000,2009,2,0,1,2.2,7,0,0,2,15000.0,1,0,9,2,1,0,0,0,0,0,0,0,0,0,30
35531,52,1037,0,0,326000,1993,0,0,0,2.8,2,0,0,2,2450.0,0,0,8,53,0,1,0,0,1,0,0,0,0,1,413
35532,52,928,0,7,240000,2011,2,0,1,2.2,6,0,0,2,18500.0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,34
35533,52,957,1,7,165700,2012,0,0,0,3.5,1,0,0,0,28700.0,0,0,13,39,0,1,1,1,1,1,1,1,1,1,344
35534,52,976,0,3,278200,2000,0,0,0,1.9,3,0,0,1,3600.0,1,0,7,5,0,1,0,0,1,1,0,0,1,1,63
35535,52,957,1,0,210000,2007,2,0,1,3.0,1,0,0,0,12900.0,0,0,8,1,0,1,0,1,0,0,0,1,0,0,30
35536,52,933,0,3,500000,2002,2,0,1,2.2,3,0,0,1,3650.0,0,0,6,1,0,1,0,0,1,0,0,0,0,1,30
35537,52,936,1,0,300000,2007,2,0,1,2.2,5,0,0,0,11500.0,0,0,6,5,0,1,1,1,0,1,1,1,1,1,81
35538,52,962,1,3,300000,2006,0,0,0,3.5,2,0,0,2,10000.0,1,1,11,22,0,1,1,1,1,1,0,0,1,1,83
35539,52,928,0,7,512000,1999,2,0,1,2.9,7,0,0,2,13000.0,0,1,7,31,0,0,0,0,0,0,0,1,0,0,137
35540,52,928,0,7,140000,2014,2,0,1,2.2,6,0,0,2,19899.0,0,0,16,12,0,1,0,0,0,0,0,0,1,0,192
35541,52,967,1,3,190000,2006,0,0,0,3.5,2,0,0,2,7500.0,0,0,7,3,0,1,0,0,1,1,0,0,1,1,85
35542,52,936,0,7,380000,2000,2,0,1,2.2,6,0,0,1,3850.0,0,0,5,11,0,1,0,0,0,0,0,0,0,0,59
35543,52,958,1,1,340000,1998,0,0,0,2.4,2,0,0,2,3000.0,1,4,11,5,0,1,0,1,0,1,0,0,1,1,64
35544,52,965,1,3,270000,2000,0,0,0,2.0,2,0,0,2,5700.0,0,0,1,4,0,1,1,0,1,0,0,0,1,1,80
35545,52,934,1,4,350000,1999,1,1,0,5.0,2,0,0,2,5800.0,0,5,9,32,0,1,1,1,1,1,1,0,1,1,189
35546,52,928,0,0,635000,2008,2,0,1,2.2,6,0,0,2,11500.0,1,5,3,3,0,0,0,0,0,0,0,0,1,0,49
35547,52,937,1,3,238000,2008,2,0,1,3.0,1,0,0,0,13650.0,0,0,7,1,0,1,1,1,0,0,1,1,1,1,31
35548,52,936,0,3,460000,1998,2,0,1,2.3,6,0,0,1,6250.0,1,2,10,1,0,0,1,0,0,0,0,0,0,0,31
35549,52,462,0,7,543000,1989,2,0,1,4.0,7,0,1,2,2300.0,0,4,3,8,1,0,0,0,0,0,0,0,0,0,137
35550,52,947,1,3,280000,2000,2,0,1,3.2,2,0,0,2,6500.0,0,0,8,1,0,1,1,0,0,0,0,1,1,1,31
35551,52,1020,0,3,150000,2004,2,0,1,2.0,3,0,0,1,3800.0,0,0,7,1,0,1,0,1,1,0,0,1,1,1,31
35552,52,946,1,3,89000,2014,0,0,0,1.6,2,0,0,2,22500.0,0,0,12,5,0,1,1,1,1,1,1,1,1,1,70
35553,52,964,1,3,264000,2007,0,0,0,5.5,2,0,0,0,14000.0,1,0,16,10,0,1,1,1,1,1,1,1,1,1,44
35554,52,941,0,1,381960,1995,2,0,1,2.9,7,0,0,2,5000.0,0,0,11,4,1,0,0,0,0,0,0,0,0,0,57
35555,52,928,0,7,600000,1996,2,0,1,2.3,7,0,0,2,4200.0,0,3,3,15,1,0,0,0,0,0,0,0,0,0,104
35556,52,933,1,3,160000,2010,2,0,1,2.2,0,0,0,2,14500.0,0,0,7,6,0,1,1,1,1,1,1,1,1,1,99
35557,52,933,1,1,2222,1996,0,0,0,2.0,2,0,0,2,3500.0,1,3,4,2,0,0,1,0,1,1,0,0,0,1,47
35558,52,967,1,1,159000,2009,0,0,0,3.5,2,0,0,2,14000.0,0,0,12,3,0,1,1,1,1,1,1,1,1,1,74
35559,52,940,1,0,460000,2003,2,0,1,4.0,2,0,0,2,6500.0,0,0,4,2,0,1,1,1,1,1,1,0,1,1,37
35560,52,957,1,0,202000,2008,2,0,1,3.2,1,0,0,0,15700.0,0,0,9,10,0,1,1,1,1,1,1,1,1,1,56
35561,52,946,0,3,270000,2008,0,0,0,1.8,2,0,0,1,9000.0,0,0,4,1,0,1,0,0,0,1,0,1,0,1,32
35562,52,967,1,6,149000,2012,0,0,0,3.5,2,0,0,0,19800.0,0,0,12,1,0,1,1,1,1,1,1,1,1,1,32
35563,52,944,1,7,115000,2011,0,0,0,1.8,2,0,0,2,14000.0,0,0,11,12,0,1,1,1,1,1,1,1,1,1,112
35564,52,948,0,6,360000,1987,0,0,0,2.3,2,0,0,2,900.0,1,2,10,2,0,0,0,0,0,0,0,0,0,1,34
35565,52,957,1,4,89500,2010,0,0,0,3.5,1,0,0,0,29000.0,0,0,6,19,0,1,1,1,1,1,1,1,1,1,93
35566,52,991,1,6,74000,2014,0,0,0,1.6,1,0,0,1,20499.0,0,0,14,1,0,1,1,1,1,1,1,1,1,1,33
35567,52,941,0,7,123456,1992,2,0,1,2.4,6,0,0,2,1110.0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,33
35568,52,933,0,1,572000,1995,1,1,0,2.0,2,0,0,2,2100.0,0,3,6,11,0,1,1,0,0,0,1,1,0,0,132
35569,52,965,0,0,424700,1998,2,0,1,2.2,2,0,0,2,4000.0,0,3,4,1,0,1,0,0,0,0,1,1,0,1,33
35570,52,965,0,5,345000,2002,2,0,1,2.2,2,0,0,2,4900.0,0,0,7,1,0,0,0,0,0,0,0,0,1,1,33
35571,52,932,0,0,322000,2002,2,0,1,2.2,0,0,0,2,5500.0,0,3,7,5,0,1,0,0,1,0,0,0,0,1,55
35572,52,1014,0,1,295000,1998,0,0,0,1.6,3,0,0,1,2600.0,1,0,1,2,0,1,0,0,1,1,0,0,1,1,61
35573,52,947,1,0,320000,2005,2,0,1,3.2,2,0,0,2,8600.0,0,0,12,1,0,1,1,0,1,0,0,1,1,1,33
35574,52,959,1,3,164000,2009,0,0,0,1.5,3,0,0,1,8950.0,0,0,17,4,0,1,0,1,0,1,1,1,1,1,53
35575,52,928,0,7,333444,1996,2,0,1,2.3,6,0,0,2,4000.0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,35
35576,52,932,0,0,415000,2002,2,0,1,2.2,2,0,0,2,7500.0,0,0,6,1,0,1,0,1,1,0,0,0,1,1,33
35577,52,943,1,7,370000,2000,2,0,1,2.7,0,0,0,2,6500.0,1,2,10,6,0,1,1,0,1,0,1,1,1,1,60
35578,52,941,0,7,456789,1992,2,0,1,2.3,7,0,0,2,1500.0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,34
35579,52,941,0,7,400000,1990,2,0,1,2.9,7,0,0,2,6000.0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,90
35580,52,936,0,0,335000,2001,2,0,1,2.2,6,0,0,1,7500.0,0,5,7,3,0,1,1,1,0,1,0,0,0,1,37
35581,52,941,0,7,300000,1992,2,0,1,3.0,7,0,0,2,3300.0,0,1,4,24,1,0,0,0,0,0,0,0,0,0,179
35582,52,947,1,3,310000,2006,2,0,1,3.0,2,0,0,2,11500.0,0,0,6,18,0,1,1,1,1,0,0,0,1,1,89
35583,52,1017,1,7,97000,2013,0,0,0,4.7,1,0,0,0,27500.0,0,2,12,1,0,1,1,1,1,1,1,1,1,1,34
35584,52,941,0,7,650000,1989,2,0,1,2.3,6,0,0,2,1400.0,1,4,3,5,1,0,0,0,0,0,0,0,0,0,64
35585,52,955,1,0,420000,2004,2,0,1,3.2,0,0,0,2,8900.0,1,1,12,5,0,1,0,0,0,0,0,1,1,1,57
35586,52,936,0,7,385890,1997,2,0,1,2.3,6,0,0,1,4800.0,1,0,6,148,1,0,0,0,0,0,0,0,0,0,416
35587,52,965,0,0,360000,2002,2,0,1,2.2,0,0,0,2,4400.0,0,0,7,7,0,0,0,0,0,0,0,0,1,1,69
35588,52,933,0,3,290000,1998,0,0,0,2.0,2,0,0,2,1000.0,0,5,8,25,0,1,0,0,0,0,0,0,1,0,133
35589,52,936,0,3,555555,2004,2,0,1,2.2,6,0,0,2,7350.0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,35
35590,52,933,1,7,420000,1998,2,0,1,2.2,2,0,0,2,3000.0,1,0,7,29,0,1,0,0,0,0,0,0,0,1,167
35591,52,931,1,0,265000,2009,2,0,1,2.2,6,0,0,2,20450.0,1,0,12,23,0,1,1,1,1,1,0,0,1,1,193
35592,52,930,1,3,217000,2009,2,0,1,3.0,2,0,0,2,14800.0,0,1,13,2,0,0,1,1,1,1,1,1,1,1,41
35593,52,928,0,7,400000,1998,2,0,1,2.3,6,0,0,2,5500.0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,83
35594,52,937,1,5,251000,2007,2,0,1,3.0,1,0,0,0,12950.0,0,0,5,2,0,1,1,1,0,1,1,1,1,1,48
35595,52,951,1,4,270000,2002,2,0,1,2.7,1,0,0,0,7200.0,0,0,4,4,0,1,0,0,1,0,0,0,1,1,59
35596,52,933,1,3,128000,2013,0,0,0,2.0,2,0,0,2,17500.0,0,0,7,3,0,1,1,1,1,1,1,1,1,1,38
35597,52,1046,1,3,240000,2011,2,0,1,2.2,1,0,0,0,15950.0,0,1,8,4,0,1,0,1,1,1,1,1,1,1,61
35598,52,1018,1,0,328000,2004,2,0,1,3.2,2,0,0,2,8100.0,0,0,3,1,0,1,1,1,1,1,1,1,1,1,35
35599,52,936,1,0,460000,1999,2,0,1,2.3,5,0,0,1,4500.0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,36
35600,52,984,0,3,350000,1992,0,0,0,2.3,2,0,0,1,1500.0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,60
35601,52,1005,1,3,215000,2007,0,0,0,4.7,1,0,0,2,17500.0,0,0,7,1,0,1,1,1,1,1,1,1,1,1,36
35602,52,933,1,7,125000,2011,0,0,0,1.8,9,0,0,2,13000.0,0,4,14,5,0,1,1,1,1,1,1,1,1,1,85
35603,52,965,1,9,250000,2002,0,0,0,2.0,2,0,0,1,5600.0,0,3,6,1,0,1,0,1,1,1,1,0,1,1,36
35604,52,928,0,7,300000,2009,2,0,1,2.2,6,0,0,2,10000.0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,69
35605,52,1063,1,3,107000,2006,2,0,1,3.2,5,0,0,0,13999.0,0,0,7,32,0,1,1,1,1,1,1,1,1,1,254
35606,52,952,1,3,320000,2006,1,1,0,5.5,1,0,0,0,12000.0,1,5,8,21,0,1,1,1,1,1,1,1,1,1,91
35607,52,928,0,7,450000,1997,2,0,1,2.9,7,0,0,1,8500.0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,36
35608,52,928,0,7,470000,1996,2,0,1,2.3,6,0,0,2,3200.0,1,4,16,6,1,0,0,0,0,0,0,0,0,0,145
35609,52,948,0,3,350000,1989,2,0,1,2.0,2,0,0,2,850.0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,37
35610,52,1057,1,0,210000,2006,0,0,0,5.0,2,0,0,2,9800.0,1,5,4,1,0,1,1,0,1,0,1,1,1,1,37
35611,52,928,0,7,280000,2004,2,0,1,2.2,6,0,0,2,9700.0,0,1,12,1,1,0,0,0,0,0,0,0,0,0,38
35612,52,938,0,4,292000,2009,2,0,1,2.2,2,0,0,2,12500.0,0,0,4,6,0,1,1,1,1,1,1,1,1,1,91
35613,52,948,0,7,333333,1984,0,0,0,2.0,2,0,0,2,1000.0,0,0,6,155,1,0,0,0,0,0,0,0,0,0,804
35614,52,957,1,3,160000,2010,2,0,1,3.0,1,0,0,0,19000.0,0,0,26,37,0,1,1,1,1,1,1,1,1,1,280
35615,52,928,0,7,500000,1998,2,0,1,2.7,7,0,0,1,5900.0,0,0,4,23,1,0,0,0,0,0,0,0,0,0,118
35616,52,948,1,1,400000,1983,2,0,1,2.0,2,0,0,2,600.0,1,3,4,1,0,0,0,0,1,0,0,1,0,1,38
35617,52,967,1,3,160000,2009,0,0,0,3.5,9,0,0,2,12800.0,0,0,7,8,0,1,1,1,1,1,1,1,1,1,112
35618,52,928,0,7,390000,2015,2,0,1,2.2,6,0,0,2,21499.0,1,0,5,2,0,1,0,0,0,0,0,1,1,0,41
35619,52,933,0,5,799999,1989,0,0,0,2.0,2,0,0,2,1800.0,0,2,23,20,0,0,0,0,0,0,0,0,0,1,116
35620,52,933,0,1,350000,1992,2,0,1,2.0,2,0,0,2,2500.0,1,5,12,1,0,0,0,0,1,0,0,0,0,1,39
35621,52,932,0,0,440000,2005,2,0,1,2.2,0,0,0,2,8000.0,0,0,12,3,0,1,1,1,0,1,1,1,1,1,56
35622,52,965,0,7,444000,1995,0,0,0,1.8,2,0,0,2,1500.0,0,4,3,21,0,0,0,0,0,0,0,0,0,1,94
35623,52,932,1,0,470000,1999,2,0,1,2.2,2,0,0,2,4000.0,0,0,12,1,0,1,0,0,1,0,0,0,1,0,39
35624,52,936,0,3,270000,2010,2,0,1,2.1,6,0,0,2,14990.0,0,0,23,14,0,1,0,1,0,1,0,0,1,1,93
35625,52,946,0,1,500000,1993,0,0,0,1.8,2,0,0,2,1500.0,0,1,14,1,1,0,0,0,0,0,0,0,0,0,39
35626,52,932,0,3,330000,2004,2,0,1,2.2,2,0,0,2,10500.0,0,0,1,4,0,1,1,1,1,0,0,0,1,1,57
35627,52,928,0,7,400000,2004,2,0,1,2.2,6,0,0,1,6000.0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,40
35628,52,933,1,7,358000,2003,2,0,1,2.2,2,0,0,2,9350.0,0,2,8,42,0,1,0,0,1,0,0,0,1,1,570
35629,52,951,1,3,380000,2003,2,0,1,2.7,1,0,0,0,7900.0,0,0,9,1,0,1,1,1,1,1,1,0,1,1,40
35630,52,955,1,4,328000,2007,2,0,1,3.0,2,0,0,2,13000.0,0,0,1,9,0,1,1,1,0,1,1,0,1,1,90
35631,52,942,0,3,300000,1993,2,0,1,3.0,2,0,0,2,4150.0,0,2,5,2,0,1,1,1,1,1,1,1,1,1,41
35632,52,935,1,3,383365,2003,2,0,1,3.2,2,0,0,2,7100.0,1,5,12,1,0,1,1,1,1,1,1,1,1,1,40
35633,52,1064,1,0,350000,2008,0,0,0,1.5,3,0,0,1,6350.0,0,0,12,134,0,1,0,1,0,1,0,1,1,1,453
35634,52,934,1,0,240000,2004,0,0,0,5.0,2,0,0,0,6500.0,0,0,14,5,0,1,1,1,1,1,1,1,1,1,54
35635,52,1003,1,5,176000,2007,0,0,0,3.5,5,0,0,0,9800.0,0,0,11,16,0,1,0,1,1,1,0,0,1,1,228
35636,52,937,1,3,266000,2007,2,0,1,3.2,1,0,0,0,12500.0,0,0,11,19,0,1,0,1,1,1,0,0,1,1,224
35637,52,930,1,5,150000,2005,0,0,0,3.5,9,0,0,2,13000.0,0,5,15,15,0,1,1,1,1,1,1,1,1,1,191
35638,52,933,1,4,280000,2010,2,0,1,2.2,2,0,0,2,15950.0,0,0,15,10,0,1,0,1,1,1,1,1,1,1,83
35639,52,938,0,0,345000,1994,0,0,0,2.2,2,0,0,2,1250.0,0,0,4,2,0,1,1,0,0,0,0,0,0,1,61
35640,52,928,0,8,471000,1998,2,0,1,2.9,7,0,0,2,7500.0,0,1,11,1,1,0,0,0,0,0,0,0,0,0,41
35641,52,933,0,8,460000,1981,2,0,1,2.0,2,0,1,2,350.0,1,5,2,5,1,0,0,0,0,0,0,0,0,0,58
35642,52,1034,1,3,250000,2008,2,0,1,3.0,1,0,0,0,14750.0,0,1,12,1,0,1,1,1,1,1,1,1,1,1,41
35643,52,928,0,3,415000,2003,2,0,1,2.2,6,0,0,2,9400.0,1,2,9,8,0,0,1,0,0,0,0,0,1,0,90
35644,52,959,0,3,188000,2007,0,0,0,1.5,3,0,0,1,4742.47,0,0,9,1,0,1,0,0,0,0,0,1,1,1,41
35645,52,948,0,4,270000,1985,0,0,0,2.0,2,0,0,2,1100.0,1,2,4,2,0,0,0,0,0,0,0,0,0,1,49
35646,52,928,0,7,500000,1996,2,0,1,2.9,7,0,0,2,6500.0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,43
35647,52,977,0,7,333000,1993,2,0,1,2.4,6,0,0,1,600.0,0,2,5,2,1,0,0,0,0,0,0,0,0,0,117
35648,52,943,0,3,380000,2000,2,0,1,2.7,0,0,0,2,5300.0,0,3,14,1,0,1,1,1,1,0,0,1,1,1,42
35649,52,928,0,1,680000,1999,2,0,1,2.9,7,0,0,2,8000.0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,49
35650,52,938,1,0,280000,1997,2,0,1,2.2,2,0,0,2,2600.0,0,1,6,6,0,1,0,0,0,0,0,0,0,1,69
35651,52,1038,0,3,181000,2015,2,0,1,1.5,0,0,0,1,17999.0,0,2,15,2,0,1,0,1,0,0,1,1,1,1,47
35652,52,951,1,0,348000,2004,2,0,1,2.7,1,0,0,0,8500.0,0,0,2,6,0,1,0,0,1,1,0,0,1,1,82
35653,52,932,1,3,200000,1998,2,0,1,2.0,2,0,0,2,2300.0,0,0,5,7,0,1,1,0,1,1,0,0,0,1,80
35654,52,937,1,3,360000,1999,0,0,0,3.2,1,0,0,0,6500.0,1,1,6,1,0,1,0,0,1,1,1,1,1,1,43
35655,52,967,1,0,255000,2009,0,0,0,3.5,2,0,0,2,11900.0,0,1,13,2,0,1,1,1,1,1,1,1,1,1,45
35656,52,938,1,1,350000,1998,2,0,1,2.2,2,0,0,2,4000.0,1,1,12,3,0,1,0,1,0,0,0,0,1,1,65
35657,52,928,0,7,430000,2007,2,0,1,3.0,7,0,0,2,14900.0,0,0,12,10,1,0,0,0,0,0,0,0,0,0,186
35658,52,928,0,7,650000,1986,2,0,1,3.8,7,0,0,2,4500.0,0,2,8,11,1,0,0,0,0,0,0,0,0,0,62
35659,52,967,1,3,125000,2010,0,0,0,3.5,2,0,0,0,15000.0,1,0,24,47,0,1,1,1,1,1,1,1,1,1,406
35660,52,1065,1,3,76000,2013,0,0,0,6.2,9,0,0,2,29000.0,0,0,10,28,0,1,1,1,1,1,1,1,1,1,151
35661,52,932,1,0,350000,1999,2,0,1,2.2,2,0,0,2,4000.0,0,5,9,11,0,1,1,0,1,1,0,0,1,1,129
35662,52,1009,0,5,310000,2002,2,0,1,1.7,3,0,0,1,3200.0,0,0,4,8,1,0,0,0,0,0,0,0,0,0,108
35663,52,1023,1,5,201000,2010,0,0,0,4.7,9,0,0,0,22000.0,0,0,13,59,0,1,1,1,1,1,1,1,1,1,150
35664,52,1005,1,7,30000,2006,0,0,0,4.7,1,0,0,0,11000.0,1,0,9,1,0,1,1,1,1,1,1,1,1,1,44
35665,52,937,1,8,270000,2006,2,0,1,3.0,1,0,0,0,12000.0,1,0,10,11,0,1,1,1,1,1,1,1,1,1,67
35666,52,1018,1,1,460000,2000,2,0,1,3.2,2,0,0,2,5500.0,1,4,2,2,0,1,1,1,1,1,0,0,1,1,57
